#size(cm)    E(eV)        Qabs         Qsca         g(cos)       
3.981000e-04 8.287713e-01 9.682000e-01 1.372000e+00 8.910000e-01 
3.981000e-04 8.774536e-01 9.691000e-01 1.403000e+00 8.960000e-01 
3.981000e-04 9.294167e-01 9.702000e-01 1.293000e+00 8.910000e-01 
3.981000e-04 9.847831e-01 9.736000e-01 1.226000e+00 8.890000e-01 
3.981000e-04 1.042760e+00 9.831000e-01 1.277000e+00 9.000000e-01 
3.981000e-04 1.105028e+00 9.818000e-01 1.312000e+00 9.080000e-01 
3.981000e-04 1.170767e+00 9.826000e-01 1.235000e+00 9.070000e-01 
3.981000e-04 1.239842e+00 9.848000e-01 1.211000e+00 9.090000e-01 
3.981000e-04 1.313253e+00 9.856000e-01 1.262000e+00 9.150000e-01 
3.981000e-04 1.391049e+00 9.877000e-01 1.219000e+00 9.160000e-01 
3.981000e-04 1.473546e+00 9.892000e-01 1.196000e+00 9.170000e-01 
3.981000e-04 1.560924e+00 9.868000e-01 1.229000e+00 9.220000e-01 
3.981000e-04 1.653343e+00 9.867000e-01 1.186000e+00 9.210000e-01 
3.981000e-04 1.751437e+00 9.849000e-01 1.204000e+00 9.240000e-01 
3.981000e-04 1.855218e+00 9.828000e-01 1.188000e+00 9.250000e-01 
3.981000e-04 1.964884e+00 9.805000e-01 1.189000e+00 9.260000e-01 
3.981000e-04 2.081319e+00 9.777000e-01 1.181000e+00 9.270000e-01 
3.981000e-04 2.204947e+00 9.748000e-01 1.184000e+00 9.280000e-01 
3.981000e-04 2.335359e+00 9.716000e-01 1.172000e+00 9.280000e-01 
3.981000e-04 2.473747e+00 9.683000e-01 1.180000e+00 9.290000e-01 
3.981000e-04 2.620122e+00 9.648000e-01 1.173000e+00 9.290000e-01 
3.981000e-04 2.775558e+00 9.612000e-01 1.169000e+00 9.280000e-01 
3.981000e-04 2.940104e+00 9.575000e-01 1.171000e+00 9.290000e-01 
3.981000e-04 3.114398e+00 9.538000e-01 1.171000e+00 9.290000e-01 
3.981000e-04 3.299207e+00 9.500000e-01 1.170000e+00 9.280000e-01 
3.981000e-04 3.494481e+00 9.461000e-01 1.169000e+00 9.280000e-01 
3.981000e-04 3.701021e+00 9.422000e-01 1.169000e+00 9.270000e-01 
3.981000e-04 3.921069e+00 9.382000e-01 1.168000e+00 9.270000e-01 
3.981000e-04 4.153574e+00 9.341000e-01 1.167000e+00 9.260000e-01 
3.981000e-04 4.399723e+00 9.299000e-01 1.169000e+00 9.250000e-01 
3.981000e-04 4.659308e+00 9.254000e-01 1.169000e+00 9.230000e-01 
3.981000e-04 4.935676e+00 9.207000e-01 1.170000e+00 9.220000e-01 
3.981000e-04 5.229194e+00 9.153000e-01 1.172000e+00 9.190000e-01 
3.981000e-04 5.537481e+00 9.088000e-01 1.175000e+00 9.160000e-01 
3.981000e-04 5.867685e+00 9.016000e-01 1.179000e+00 9.120000e-01 
3.981000e-04 6.214747e+00 8.941000e-01 1.184000e+00 9.070000e-01 
3.981000e-04 6.580902e+00 8.851000e-01 1.190000e+00 9.010000e-01 
3.981000e-04 6.973239e+00 8.751000e-01 1.197000e+00 8.950000e-01 
3.981000e-04 7.384407e+00 8.639000e-01 1.206000e+00 8.870000e-01 
3.981000e-04 7.822347e+00 8.472000e-01 1.221000e+00 8.750000e-01 
3.981000e-04 8.287713e+00 8.200000e-01 1.247000e+00 8.550000e-01 
3.981000e-04 8.774536e+00 8.338000e-01 1.231000e+00 8.700000e-01 
3.981000e-04 9.294167e+00 8.410000e-01 1.221000e+00 8.760000e-01 
3.981000e-04 9.847831e+00 8.388000e-01 1.221000e+00 8.760000e-01 
3.981000e-04 1.042760e+01 8.277000e-01 1.230000e+00 8.700000e-01 
3.981000e-04 1.105028e+01 8.248000e-01 1.231000e+00 8.690000e-01 
3.981000e-04 1.170767e+01 8.071000e-01 1.247000e+00 8.580000e-01 
3.981000e-04 1.239842e+01 7.975000e-01 1.255000e+00 8.550000e-01 
3.981000e-04 1.313253e+01 7.925000e-01 1.258000e+00 8.550000e-01 
3.981000e-04 1.391049e+01 7.978000e-01 1.249000e+00 8.630000e-01 
3.981000e-04 1.473546e+01 7.940000e-01 1.251000e+00 8.610000e-01 
3.981000e-04 1.560924e+01 7.772000e-01 1.266000e+00 8.530000e-01 
3.981000e-04 1.653343e+01 7.575000e-01 1.284000e+00 8.440000e-01 
3.981000e-04 1.751437e+01 7.423000e-01 1.297000e+00 8.400000e-01 
3.981000e-04 1.855218e+01 7.235000e-01 1.313000e+00 8.340000e-01 
3.981000e-04 1.964884e+01 7.052000e-01 1.329000e+00 8.320000e-01 
3.981000e-04 2.081319e+01 7.308000e-01 1.300000e+00 8.620000e-01 
3.981000e-04 2.204947e+01 8.082000e-01 1.220000e+00 9.120000e-01 
3.981000e-04 2.335359e+01 8.385000e-01 1.188000e+00 9.300000e-01 
3.981000e-04 2.473747e+01 8.579000e-01 1.167000e+00 9.420000e-01 
3.981000e-04 2.620122e+01 8.711000e-01 1.152000e+00 9.500000e-01 
3.981000e-04 2.775558e+01 8.810000e-01 1.141000e+00 9.560000e-01 
3.981000e-04 2.940104e+01 8.888000e-01 1.132000e+00 9.610000e-01 
3.981000e-04 3.114398e+01 8.952000e-01 1.125000e+00 9.650000e-01 
3.981000e-04 3.299207e+01 9.007000e-01 1.118000e+00 9.680000e-01 
3.981000e-04 3.494481e+01 9.057000e-01 1.112000e+00 9.710000e-01 
3.981000e-04 3.701021e+01 9.103000e-01 1.107000e+00 9.740000e-01 
3.981000e-04 3.921069e+01 9.147000e-01 1.101000e+00 9.770000e-01 
3.981000e-04 4.153574e+01 9.189000e-01 1.096000e+00 9.790000e-01 
3.981000e-04 4.399723e+01 9.230000e-01 1.091000e+00 9.810000e-01 
3.981000e-04 4.659308e+01 9.273000e-01 1.086000e+00 9.830000e-01 
3.981000e-04 4.935676e+01 9.317000e-01 1.081000e+00 9.850000e-01 
3.981000e-04 5.229194e+01 9.354000e-01 1.065000e+00 9.870000e-01 
3.981000e-04 5.537481e+01 9.408000e-01 1.059000e+00 9.890000e-01 
3.981000e-04 5.867685e+01 9.448000e-01 1.055000e+00 9.910000e-01 
3.981000e-04 6.214747e+01 9.499000e-01 1.050000e+00 9.920000e-01 
3.981000e-04 6.580902e+01 9.548000e-01 1.045000e+00 9.930000e-01 
3.981000e-04 6.973239e+01 9.556000e-01 1.044000e+00 9.940000e-01 
3.981000e-04 7.384407e+01 9.580000e-01 1.042000e+00 9.940000e-01 
3.981000e-04 7.822347e+01 9.607000e-01 1.039000e+00 9.950000e-01 
3.981000e-04 8.287713e+01 9.635000e-01 1.037000e+00 9.960000e-01 
3.981000e-04 8.774536e+01 9.664000e-01 1.034000e+00 9.960000e-01 
3.981000e-04 9.294167e+01 9.703000e-01 1.030000e+00 9.970000e-01 
3.981000e-04 9.847831e+01 9.718000e-01 1.028000e+00 9.970000e-01 
3.981000e-04 1.042760e+02 9.731000e-01 1.027000e+00 9.980000e-01 
3.981000e-04 1.105028e+02 9.762000e-01 1.024000e+00 9.980000e-01 
3.981000e-04 1.170767e+02 9.816000e-01 1.018000e+00 9.990000e-01 
3.981000e-04 1.239842e+02 9.788000e-01 1.021000e+00 9.980000e-01 
3.981000e-04 1.313253e+02 9.790000e-01 1.021000e+00 9.990000e-01 
3.981000e-04 1.391049e+02 9.798000e-01 1.020000e+00 9.990000e-01 
3.981000e-04 1.473546e+02 9.809000e-01 1.019000e+00 9.990000e-01 
3.981000e-04 1.560924e+02 9.821000e-01 1.018000e+00 9.990000e-01 
3.981000e-04 1.653343e+02 9.837000e-01 1.016000e+00 9.990000e-01 
3.981000e-04 1.751437e+02 9.847000e-01 1.015000e+00 9.990000e-01 
3.981000e-04 1.855218e+02 9.855000e-01 1.014000e+00 9.990000e-01 
3.981000e-04 1.964884e+02 9.865000e-01 1.014000e+00 9.990000e-01 
3.981000e-04 2.081319e+02 9.874000e-01 1.013000e+00 1.000000e+00 
3.981000e-04 2.204947e+02 9.883000e-01 1.012000e+00 1.000000e+00 
3.981000e-04 2.335359e+02 9.889000e-01 1.011000e+00 1.000000e+00 
3.981000e-04 2.473747e+02 9.894000e-01 1.011000e+00 1.000000e+00 
3.981000e-04 2.620122e+02 9.897000e-01 1.010000e+00 1.000000e+00 
3.981000e-04 2.775558e+02 9.899000e-01 1.010000e+00 1.000000e+00 
3.981000e-04 2.940104e+02 9.900000e-01 1.010000e+00 1.000000e+00 
3.981000e-04 3.114398e+02 9.899000e-01 1.010000e+00 1.000000e+00 
3.981000e-04 3.299207e+02 9.898000e-01 1.010000e+00 1.000000e+00 
3.981000e-04 3.494481e+02 9.897000e-01 1.010000e+00 1.000000e+00 
3.981000e-04 3.701021e+02 9.895000e-01 1.011000e+00 1.000000e+00 
3.981000e-04 3.921069e+02 9.892000e-01 1.011000e+00 1.000000e+00 
3.981000e-04 4.153574e+02 9.890000e-01 1.011000e+00 1.000000e+00 
3.981000e-04 4.399723e+02 9.888000e-01 1.011000e+00 1.000000e+00 
3.981000e-04 4.659308e+02 9.885000e-01 1.012000e+00 1.000000e+00 
3.981000e-04 4.935676e+02 9.877000e-01 1.012000e+00 1.000000e+00 
3.981000e-04 5.229194e+02 9.865000e-01 1.014000e+00 1.000000e+00 
3.981000e-04 5.537481e+02 9.966000e-01 1.003000e+00 1.000000e+00 
3.981000e-04 5.867685e+02 9.960000e-01 1.004000e+00 1.000000e+00 
3.981000e-04 6.214747e+02 9.953000e-01 1.005000e+00 1.000000e+00 
3.981000e-04 6.580902e+02 9.945000e-01 1.005000e+00 1.000000e+00 
3.981000e-04 6.973239e+02 9.934000e-01 1.007000e+00 1.000000e+00 
3.981000e-04 7.384407e+02 9.921000e-01 1.008000e+00 1.000000e+00 
3.981000e-04 7.822347e+02 9.967000e-01 1.003000e+00 1.000000e+00 
3.981000e-04 8.287713e+02 9.958000e-01 1.004000e+00 1.000000e+00 
3.981000e-04 8.774536e+02 9.956000e-01 1.004000e+00 1.000000e+00 
3.981000e-04 9.294167e+02 9.944000e-01 1.006000e+00 1.000000e+00 
3.981000e-04 9.847831e+02 9.929000e-01 1.007000e+00 1.000000e+00 
3.981000e-04 1.042760e+03 9.908000e-01 1.009000e+00 1.000000e+00 
3.981000e-04 1.105028e+03 9.879000e-01 1.012000e+00 1.000000e+00 
3.981000e-04 1.170767e+03 9.840000e-01 1.016000e+00 1.000000e+00 
3.981000e-04 1.239842e+03 9.785000e-01 1.021000e+00 1.000000e+00 

6.310000e-04 1.239842e-03 8.691000e-04 4.015000e-06 7.970000e-04 
6.310000e-04 1.313253e-03 9.758000e-04 5.055000e-06 8.940000e-04 
6.310000e-04 1.391049e-03 1.096000e-03 6.365000e-06 1.000000e-03 
6.310000e-04 1.473546e-03 1.231000e-03 8.015000e-06 1.130000e-03 
6.310000e-04 1.560924e-03 1.382000e-03 1.009000e-05 1.260000e-03 
6.310000e-04 1.653343e-03 1.552000e-03 1.271000e-05 1.420000e-03 
6.310000e-04 1.751437e-03 1.744000e-03 1.601000e-05 1.590000e-03 
6.310000e-04 1.855218e-03 1.959000e-03 2.016000e-05 1.780000e-03 
6.310000e-04 1.964884e-03 2.201000e-03 2.539000e-05 2.000000e-03 
6.310000e-04 2.081319e-03 2.474000e-03 3.197000e-05 2.250000e-03 
6.310000e-04 2.204947e-03 2.781000e-03 4.027000e-05 2.520000e-03 
6.310000e-04 2.335359e-03 3.127000e-03 5.073000e-05 2.830000e-03 
6.310000e-04 2.473747e-03 3.517000e-03 6.391000e-05 3.170000e-03 
6.310000e-04 2.620122e-03 3.957000e-03 8.051000e-05 3.560000e-03 
6.310000e-04 2.775558e-03 4.453000e-03 1.014000e-04 3.990000e-03 
6.310000e-04 2.940104e-03 5.014000e-03 1.278000e-04 4.480000e-03 
6.310000e-04 3.114398e-03 5.647000e-03 1.610000e-04 5.030000e-03 
6.310000e-04 3.299207e-03 6.362000e-03 2.030000e-04 5.640000e-03 
6.310000e-04 3.494481e-03 7.171000e-03 2.559000e-04 6.330000e-03 
6.310000e-04 3.701021e-03 8.091000e-03 3.225000e-04 7.100000e-03 
6.310000e-04 3.921069e-03 9.134000e-03 4.066000e-04 7.970000e-03 
6.310000e-04 4.153574e-03 1.032000e-02 5.128000e-04 8.940000e-03 
6.310000e-04 4.399723e-03 1.166000e-02 6.469000e-04 1.000000e-02 
6.310000e-04 4.659308e-03 1.320000e-02 8.162000e-04 1.130000e-02 
6.310000e-04 4.935676e-03 1.495000e-02 1.030000e-03 1.260000e-02 
6.310000e-04 5.229194e-03 1.695000e-02 1.300000e-03 1.420000e-02 
6.310000e-04 5.537481e-03 1.925000e-02 1.642000e-03 1.590000e-02 
6.310000e-04 5.867685e-03 2.189000e-02 2.074000e-03 1.790000e-02 
6.310000e-04 6.214747e-03 2.493000e-02 2.621000e-03 2.000000e-02 
6.310000e-04 6.580902e-03 2.844000e-02 3.314000e-03 2.250000e-02 
6.310000e-04 6.973239e-03 3.250000e-02 4.193000e-03 2.520000e-02 
6.310000e-04 7.384407e-03 3.722000e-02 5.307000e-03 2.830000e-02 
6.310000e-04 7.822347e-03 4.275000e-02 6.722000e-03 3.180000e-02 
6.310000e-04 8.287713e-03 4.922000e-02 8.521000e-03 3.560000e-02 
6.310000e-04 8.774536e-03 5.686000e-02 1.081000e-02 4.000000e-02 
6.310000e-04 9.294167e-03 6.589000e-02 1.373000e-02 4.490000e-02 
6.310000e-04 9.847831e-03 7.663000e-02 1.745000e-02 5.030000e-02 
6.310000e-04 1.042760e-02 8.948000e-02 2.220000e-02 5.640000e-02 
6.310000e-04 1.105028e-02 1.049000e-01 2.829000e-02 6.330000e-02 
6.310000e-04 1.170767e-02 1.237000e-01 3.608000e-02 7.090000e-02 
6.310000e-04 1.239842e-02 1.466000e-01 4.610000e-02 7.940000e-02 
6.310000e-04 1.313253e-02 1.748000e-01 5.898000e-02 8.890000e-02 
6.310000e-04 1.391049e-02 2.096000e-01 7.559000e-02 9.930000e-02 
6.310000e-04 1.473546e-02 2.528000e-01 9.704000e-02 1.110000e-01 
6.310000e-04 1.560924e-02 3.069000e-01 1.248000e-01 1.230000e-01 
6.310000e-04 1.653343e-02 3.746000e-01 1.607000e-01 1.360000e-01 
6.310000e-04 1.751437e-02 4.593000e-01 2.071000e-01 1.500000e-01 
6.310000e-04 1.855218e-02 5.646000e-01 2.669000e-01 1.640000e-01 
6.310000e-04 1.964884e-02 6.934000e-01 3.435000e-01 1.770000e-01 
6.310000e-04 2.081319e-02 8.467000e-01 4.407000e-01 1.880000e-01 
6.310000e-04 2.204947e-02 1.021000e+00 5.614000e-01 1.970000e-01 
6.310000e-04 2.335359e-02 1.208000e+00 7.067000e-01 2.020000e-01 
6.310000e-04 2.473747e-02 1.392000e+00 8.745000e-01 2.050000e-01 
6.310000e-04 2.620122e-02 1.554000e+00 1.056000e+00 2.060000e-01 
6.310000e-04 2.775558e-02 1.680000e+00 1.236000e+00 2.060000e-01 
6.310000e-04 2.940104e-02 1.759000e+00 1.397000e+00 2.100000e-01 
6.310000e-04 3.114398e-02 1.792000e+00 1.520000e+00 2.180000e-01 
6.310000e-04 3.299207e-02 1.787000e+00 1.597000e+00 2.320000e-01 
6.310000e-04 3.494481e-02 1.754000e+00 1.630000e+00 2.500000e-01 
6.310000e-04 3.701021e-02 1.709000e+00 1.621000e+00 2.740000e-01 
6.310000e-04 3.921069e-02 1.663000e+00 1.582000e+00 3.040000e-01 
6.310000e-04 4.153574e-02 1.629000e+00 1.531000e+00 3.420000e-01 
6.310000e-04 4.399723e-02 1.612000e+00 1.482000e+00 3.870000e-01 
6.310000e-04 4.659308e-02 1.611000e+00 1.445000e+00 4.360000e-01 
6.310000e-04 4.935676e-02 1.621000e+00 1.423000e+00 4.850000e-01 
6.310000e-04 5.229194e-02 1.632000e+00 1.412000e+00 5.290000e-01 
6.310000e-04 5.537481e-02 1.633000e+00 1.406000e+00 5.650000e-01 
6.310000e-04 5.867685e-02 1.621000e+00 1.391000e+00 5.930000e-01 
6.310000e-04 6.214747e-02 1.600000e+00 1.362000e+00 6.170000e-01 
6.310000e-04 6.580902e-02 1.580000e+00 1.300000e+00 6.450000e-01 
6.310000e-04 6.973239e-02 1.560000e+00 1.240000e+00 6.770000e-01 
6.310000e-04 7.384407e-02 1.542000e+00 1.227000e+00 7.080000e-01 
6.310000e-04 7.822347e-02 1.532000e+00 1.291000e+00 7.330000e-01 
6.310000e-04 8.287713e-02 1.542000e+00 1.393000e+00 7.450000e-01 
6.310000e-04 8.774536e-02 1.565000e+00 1.402000e+00 7.470000e-01 
6.310000e-04 9.294167e-02 1.509000e+00 1.327000e+00 7.420000e-01 
6.310000e-04 9.847831e-02 1.451000e+00 1.335000e+00 7.430000e-01 
6.310000e-04 1.042760e-01 1.413000e+00 1.350000e+00 7.470000e-01 
6.310000e-04 1.105028e-01 1.387000e+00 1.353000e+00 7.560000e-01 
6.310000e-04 1.170767e-01 1.360000e+00 1.347000e+00 7.650000e-01 
6.310000e-04 1.239842e-01 1.337000e+00 1.286000e+00 7.840000e-01 
6.310000e-04 1.313253e-01 1.291000e+00 1.201000e+00 8.040000e-01 
6.310000e-04 1.391049e-01 1.232000e+00 9.825000e-01 8.480000e-01 
6.310000e-04 1.473546e-01 1.196000e+00 8.043000e-01 8.860000e-01 
6.310000e-04 1.560924e-01 1.080000e+00 8.055000e-01 9.110000e-01 
6.310000e-04 1.653343e-01 9.112000e-01 2.021000e+00 8.940000e-01 
6.310000e-04 1.751437e-01 9.016000e-01 2.444000e+00 8.520000e-01 
6.310000e-04 1.855218e-01 9.904000e-01 2.057000e+00 8.100000e-01 
6.310000e-04 1.964884e-01 9.791000e-01 1.552000e+00 7.450000e-01 
6.310000e-04 2.081319e-01 1.015000e+00 1.281000e+00 7.110000e-01 
6.310000e-04 2.204947e-01 1.023000e+00 1.140000e+00 7.000000e-01 
6.310000e-04 2.335359e-01 9.863000e-01 1.286000e+00 7.650000e-01 
6.310000e-04 2.473747e-01 1.009000e+00 1.509000e+00 8.210000e-01 
6.310000e-04 2.620122e-01 1.000000e+00 1.669000e+00 8.640000e-01 
6.310000e-04 2.775558e-01 9.822000e-01 1.733000e+00 8.720000e-01 
6.310000e-04 2.940104e-01 9.902000e-01 1.634000e+00 8.720000e-01 
6.310000e-04 3.114398e-01 9.862000e-01 1.441000e+00 8.560000e-01 
6.310000e-04 3.299207e-01 9.816000e-01 1.277000e+00 8.420000e-01 
6.310000e-04 3.494481e-01 9.842000e-01 1.245000e+00 8.420000e-01 
6.310000e-04 3.701021e-01 9.866000e-01 1.343000e+00 8.540000e-01 
6.310000e-04 3.921069e-01 9.905000e-01 1.466000e+00 8.700000e-01 
6.310000e-04 4.153574e-01 9.964000e-01 1.486000e+00 8.800000e-01 
6.310000e-04 4.399723e-01 9.981000e-01 1.377000e+00 8.800000e-01 
6.310000e-04 4.659308e-01 9.934000e-01 1.252000e+00 8.760000e-01 
6.310000e-04 4.935676e-01 9.869000e-01 1.239000e+00 8.820000e-01 
6.310000e-04 5.229194e-01 9.914000e-01 1.327000e+00 8.960000e-01 
6.310000e-04 5.537481e-01 9.926000e-01 1.375000e+00 9.020000e-01 
6.310000e-04 5.867685e-01 9.884000e-01 1.286000e+00 8.970000e-01 
6.310000e-04 6.214747e-01 9.913000e-01 1.215000e+00 8.950000e-01 
6.310000e-04 6.580902e-01 9.953000e-01 1.258000e+00 9.030000e-01 
6.310000e-04 6.973239e-01 9.923000e-01 1.298000e+00 9.110000e-01 
6.310000e-04 7.384407e-01 9.919000e-01 1.229000e+00 9.090000e-01 
6.310000e-04 7.822347e-01 9.924000e-01 1.204000e+00 9.110000e-01 
6.310000e-04 8.287713e-01 9.917000e-01 1.254000e+00 9.170000e-01 
6.310000e-04 8.774536e-01 9.923000e-01 1.216000e+00 9.170000e-01 
6.310000e-04 9.294167e-01 9.926000e-01 1.193000e+00 9.180000e-01 
6.310000e-04 9.847831e-01 9.897000e-01 1.225000e+00 9.230000e-01 
6.310000e-04 1.042760e+00 9.890000e-01 1.185000e+00 9.220000e-01 
6.310000e-04 1.105028e+00 9.868000e-01 1.200000e+00 9.240000e-01 
6.310000e-04 1.170767e+00 9.845000e-01 1.188000e+00 9.250000e-01 
6.310000e-04 1.239842e+00 9.820000e-01 1.185000e+00 9.260000e-01 
6.310000e-04 1.313253e+00 9.793000e-01 1.182000e+00 9.270000e-01 
6.310000e-04 1.391049e+00 9.762000e-01 1.180000e+00 9.280000e-01 
6.310000e-04 1.473546e+00 9.731000e-01 1.173000e+00 9.290000e-01 
6.310000e-04 1.560924e+00 9.698000e-01 1.178000e+00 9.290000e-01 
6.310000e-04 1.653343e+00 9.665000e-01 1.169000e+00 9.290000e-01 
6.310000e-04 1.751437e+00 9.631000e-01 1.170000e+00 9.300000e-01 
6.310000e-04 1.855218e+00 9.597000e-01 1.171000e+00 9.300000e-01 
6.310000e-04 1.964884e+00 9.563000e-01 1.167000e+00 9.300000e-01 
6.310000e-04 2.081319e+00 9.530000e-01 1.165000e+00 9.300000e-01 
6.310000e-04 2.204947e+00 9.496000e-01 1.164000e+00 9.300000e-01 
6.310000e-04 2.335359e+00 9.464000e-01 1.163000e+00 9.300000e-01 
6.310000e-04 2.473747e+00 9.432000e-01 1.162000e+00 9.300000e-01 
6.310000e-04 2.620122e+00 9.400000e-01 1.162000e+00 9.300000e-01 
6.310000e-04 2.775558e+00 9.369000e-01 1.161000e+00 9.300000e-01 
6.310000e-04 2.940104e+00 9.339000e-01 1.161000e+00 9.300000e-01 
6.310000e-04 3.114398e+00 9.308000e-01 1.160000e+00 9.300000e-01 
6.310000e-04 3.299207e+00 9.278000e-01 1.160000e+00 9.290000e-01 
6.310000e-04 3.494481e+00 9.248000e-01 1.160000e+00 9.290000e-01 
6.310000e-04 3.701021e+00 9.218000e-01 1.160000e+00 9.280000e-01 
6.310000e-04 3.921069e+00 9.187000e-01 1.160000e+00 9.270000e-01 
6.310000e-04 4.153574e+00 9.154000e-01 1.160000e+00 9.260000e-01 
6.310000e-04 4.399723e+00 9.121000e-01 1.160000e+00 9.250000e-01 
6.310000e-04 4.659308e+00 9.085000e-01 1.161000e+00 9.240000e-01 
6.310000e-04 4.935676e+00 9.045000e-01 1.163000e+00 9.220000e-01 
6.310000e-04 5.229194e+00 9.000000e-01 1.165000e+00 9.190000e-01 
6.310000e-04 5.537481e+00 8.942000e-01 1.168000e+00 9.160000e-01 
6.310000e-04 5.867685e+00 8.878000e-01 1.172000e+00 9.120000e-01 
6.310000e-04 6.214747e+00 8.809000e-01 1.177000e+00 9.070000e-01 
6.310000e-04 6.580902e+00 8.726000e-01 1.183000e+00 9.010000e-01 
6.310000e-04 6.973239e+00 8.633000e-01 1.190000e+00 8.950000e-01 
6.310000e-04 7.384407e+00 8.526000e-01 1.199000e+00 8.870000e-01 
6.310000e-04 7.822347e+00 8.364000e-01 1.214000e+00 8.740000e-01 
6.310000e-04 8.287713e+00 8.095000e-01 1.240000e+00 8.540000e-01 
6.310000e-04 8.774536e+00 8.238000e-01 1.224000e+00 8.700000e-01 
6.310000e-04 9.294167e+00 8.314000e-01 1.214000e+00 8.760000e-01 
6.310000e-04 9.847831e+00 8.298000e-01 1.214000e+00 8.760000e-01 
6.310000e-04 1.042760e+01 8.191000e-01 1.224000e+00 8.690000e-01 
6.310000e-04 1.105028e+01 8.167000e-01 1.224000e+00 8.690000e-01 
6.310000e-04 1.170767e+01 7.994000e-01 1.241000e+00 8.580000e-01 
6.310000e-04 1.239842e+01 7.903000e-01 1.248000e+00 8.550000e-01 
6.310000e-04 1.313253e+01 7.859000e-01 1.251000e+00 8.550000e-01 
6.310000e-04 1.391049e+01 7.919000e-01 1.243000e+00 8.630000e-01 
6.310000e-04 1.473546e+01 7.885000e-01 1.245000e+00 8.610000e-01 
6.310000e-04 1.560924e+01 7.722000e-01 1.260000e+00 8.520000e-01 
6.310000e-04 1.653343e+01 7.531000e-01 1.277000e+00 8.440000e-01 
6.310000e-04 1.751437e+01 7.386000e-01 1.290000e+00 8.390000e-01 
6.310000e-04 1.855218e+01 7.205000e-01 1.307000e+00 8.340000e-01 
6.310000e-04 1.964884e+01 7.030000e-01 1.322000e+00 8.320000e-01 
6.310000e-04 2.081319e+01 7.292000e-01 1.294000e+00 8.610000e-01 
6.310000e-04 2.204947e+01 8.066000e-01 1.215000e+00 9.120000e-01 
6.310000e-04 2.335359e+01 8.369000e-01 1.183000e+00 9.300000e-01 
6.310000e-04 2.473747e+01 8.563000e-01 1.163000e+00 9.420000e-01 
6.310000e-04 2.620122e+01 8.696000e-01 1.148000e+00 9.500000e-01 
6.310000e-04 2.775558e+01 8.795000e-01 1.138000e+00 9.560000e-01 
6.310000e-04 2.940104e+01 8.874000e-01 1.129000e+00 9.610000e-01 
6.310000e-04 3.114398e+01 8.939000e-01 1.122000e+00 9.650000e-01 
6.310000e-04 3.299207e+01 8.974000e-01 1.103000e+00 9.680000e-01 
6.310000e-04 3.494481e+01 9.026000e-01 1.097000e+00 9.710000e-01 
6.310000e-04 3.701021e+01 9.075000e-01 1.092000e+00 9.740000e-01 
6.310000e-04 3.921069e+01 9.122000e-01 1.088000e+00 9.760000e-01 
6.310000e-04 4.153574e+01 9.167000e-01 1.083000e+00 9.790000e-01 
6.310000e-04 4.399723e+01 9.211000e-01 1.079000e+00 9.810000e-01 
6.310000e-04 4.659308e+01 9.256000e-01 1.074000e+00 9.830000e-01 
6.310000e-04 4.935676e+01 9.302000e-01 1.070000e+00 9.850000e-01 
6.310000e-04 5.229194e+01 9.354000e-01 1.065000e+00 9.870000e-01 
6.310000e-04 5.537481e+01 9.408000e-01 1.059000e+00 9.890000e-01 
6.310000e-04 5.867685e+01 9.448000e-01 1.055000e+00 9.910000e-01 
6.310000e-04 6.214747e+01 9.499000e-01 1.050000e+00 9.920000e-01 
6.310000e-04 6.580902e+01 9.548000e-01 1.045000e+00 9.930000e-01 
6.310000e-04 6.973239e+01 9.556000e-01 1.044000e+00 9.940000e-01 
6.310000e-04 7.384407e+01 9.580000e-01 1.042000e+00 9.940000e-01 
6.310000e-04 7.822347e+01 9.607000e-01 1.039000e+00 9.950000e-01 
6.310000e-04 8.287713e+01 9.635000e-01 1.037000e+00 9.960000e-01 
6.310000e-04 8.774536e+01 9.664000e-01 1.034000e+00 9.960000e-01 
6.310000e-04 9.294167e+01 9.703000e-01 1.030000e+00 9.970000e-01 
6.310000e-04 9.847831e+01 9.718000e-01 1.028000e+00 9.970000e-01 
6.310000e-04 1.042760e+02 9.731000e-01 1.027000e+00 9.980000e-01 
6.310000e-04 1.105028e+02 9.762000e-01 1.024000e+00 9.980000e-01 
6.310000e-04 1.170767e+02 9.816000e-01 1.018000e+00 9.990000e-01 
6.310000e-04 1.239842e+02 9.788000e-01 1.021000e+00 9.980000e-01 
6.310000e-04 1.313253e+02 9.790000e-01 1.021000e+00 9.990000e-01 
6.310000e-04 1.391049e+02 9.798000e-01 1.020000e+00 9.990000e-01 
6.310000e-04 1.473546e+02 9.809000e-01 1.019000e+00 9.990000e-01 
6.310000e-04 1.560924e+02 9.821000e-01 1.018000e+00 9.990000e-01 
6.310000e-04 1.653343e+02 9.837000e-01 1.016000e+00 9.990000e-01 
6.310000e-04 1.751437e+02 9.847000e-01 1.015000e+00 9.990000e-01 
6.310000e-04 1.855218e+02 9.855000e-01 1.014000e+00 9.990000e-01 
6.310000e-04 1.964884e+02 9.865000e-01 1.013000e+00 9.990000e-01 
6.310000e-04 2.081319e+02 9.875000e-01 1.012000e+00 1.000000e+00 
6.310000e-04 2.204947e+02 9.884000e-01 1.012000e+00 1.000000e+00 
6.310000e-04 2.335359e+02 9.892000e-01 1.011000e+00 1.000000e+00 
